text,created_at,geo,lang,place,coordinates,user.favourites_count,user.statuses_count,user.description,user.location,user.id,user.created_at,user.verified,user.following,user.url,user.listed_count,user.followers_count,user.default_profile_image,user.utc_offset,user.friends_count,user.default_profile,user.name,user.lang,user.screen_name,user.geo_enabled,user.profile_background_color,user.profile_image_url,user.time_zone,id,favorite_count,retweeted,source,favorited,retweet_count,label
b'Anti lockdown protesters smash police cars in Naples after new Covid 19 restrictions announced VIDEOS',2020-10-24 09:15:37,,en,,,261,83694,ICONOCLASTA MODERADO y SALM�N CITADINO,Ulan Bator,403181776,2011-11-02 04:06:27,False,False,,1,80,False,,131,False,ANDRO1711,,ANDRO1711,False,DDEBDA,http://pbs.twimg.com/profile_images/468905829744115712/mgyhoodE_normal.jpeg,,1319930534403997696,0,False,Twitter Web App,False,0,economy

b'Public breaking into wearhouse where Covid 19 palliative that are meant to be distributed 2 hunger kill',2020-10-24 09:15:38,,en,,,44,144,,"Abuja, Nigeria",1537568293,2013-06-21 23:35:34,False,False,,1,51,False,,254,True,End Bad Governance,,segmilz,False,C0DEED,http://pbs.twimg.com/profile_images/1318103525256237056/Sb-_P711_normal.jpg,,1319930538573074432,0,False,Twitter for Android,False,0,economy

b'The concern in some quarters for the economy is only ever about how to keep people ge',2020-10-24 09:15:40,,en,,,2142,1599,"Writer, Radioer and Comic Readerer.",Ireland,207086098,2010-10-24 13:48:32,False,False,,5,230,False,,606,True,Cormac Mc Adam,,CormacMcAdam,False,C0DEED,http://pbs.twimg.com/profile_images/1139136277356433408/LEOWfZmk_normal.jpg,,1319930546752028672,0,False,Twitter for Android,False,0,economy

b'Hannan I m sure fascistic actions xenophobic leanings',2020-10-24 09:15:40,,en,,,88896,11269,Yesser/Socialist/Teacher/Scotsman,"Glasgow, Scotland",1061616952161026049,2018-11-11 13:49:40,False,False,,0,2441,False,,3969,True,Dave Simpson,,DaveSim25817596,False,F5F8FA,http://pbs.twimg.com/profile_images/1124225822661971968/S_xfRAPA_normal.jpg,,1319930550216478720,0,False,Twitter for iPhone,False,0,economy

b'Your hate for your country in support of Zidera has not only made yo',2020-10-24 09:15:42,,en,,,1940,7518,I am a chief,,1169008916266721280,2019-09-03 22:07:21,False,False,,0,1410,False,,3956,True,Mambo Chiwara,,ChiwaraMambo,False,F5F8FA,http://pbs.twimg.com/profile_images/1169009299374387200/YM-aIzEn_normal.jpg,,1319930557753626624,0,False,Twitter Web App,False,0,economy

b'Handle me deserve me at the economy help me i can t stop laughing at it',2020-10-24 09:15:42,,en,,,16,25027,this is Jack's fault // chewing up @trashpriestess's tweets,,898217673892540417,2017-08-17 16:19:16,False,False,,1,15,False,,2,False,emily_ebooks,,emilyroseebooks,False,000000,http://pbs.twimg.com/profile_images/898251713408356352/kMlc9EzK_normal.jpg,,1319930558055591937,0,False,EmilyRoseEbooks,False,0,economy

b'COVID19TestCartridge We at think3D manufacturing 10 000 COVID 19 test cartridge cassettes per day Amtz think3D Covid19 testCartidge',2020-10-24 09:15:44,,en,,,111,796,think3D is 3D Printing company headquartered in Singapore with active presence in India and China.,"Singapore, India, China",1218576836,2013-02-25 13:36:55,False,False,http://www.think3d.in,32,647,False,,113,True,think3D,,think3d_in,True,C0DEED,http://pbs.twimg.com/profile_images/954646741806018561/T_pG5fj2_normal.jpg,,1319930564087087105,0,False,Hootsuite Inc.,False,0,economy

b'It s not complicated Ensure working conditions are fair and wages cover the cost of living and perh',2020-10-24 09:15:45,,en,,,204118,19715,Playful mockery and satire. We make up the news so you don't have to. Mostly focused on politics and politicians.,United Kingdom,924300439713124353,2017-10-28 15:42:52,False,False,http://www.lcdviews.com,15,3584,False,,2886,True,LCD Views,,LcdViews,False,F5F8FA,http://pbs.twimg.com/profile_images/924338594155810817/w-OhU-Sp_normal.jpg,,1319930567924895746,0,False,Twitter for iPhone,False,0,economy

b'Usman I m not talking about the Covid 19 palliatives That s not my business I m talking of the looting th',2020-10-24 09:15:47,,en,,,55843,47140,Medical doctor // Healthy lifestyle advocate // Interpersonal skills chief // Personal development mentor // Coffee connoisseur,King In The North,2933969237,2014-12-20 18:02:13,False,False,,28,10460,False,,2853,True,Chiemeziem MD,,DrChiemeziem,True,C0DEED,http://pbs.twimg.com/profile_images/1308542545056718850/ztkGc4pw_normal.jpg,,1319930578947444742,0,False,Twitter for Android,False,0,economy

b'U S hits the highest daily COVID 19 case count since the TrumpVirus began At least 81 010 cases wer',2020-10-24 09:15:49,,en,,,3569,2117,Hate Trump,,1307228669597884416,2020-09-19 08:03:13,False,False,,0,14,False,,16,True,TrumpLied PeopleDied,,TPeopledied,False,F5F8FA,http://pbs.twimg.com/profile_images/1307228960720334848/oK7bQUy__normal.jpg,,1319930584530063362,0,False,Twitter Web App,False,0,economy

b'Some logic in these',2020-10-24 09:15:51,,en,,,1206,5179,"Stand out of my light.
Ideal and Notional Zone.
Matters Governance,
Humor and Glamour","Nairobi, Kenya",3042000136,2015-02-17 05:42:55,False,False,http://theelephant.info/author/dndii/,0,436,False,,1172,True,Kericho Don,,ShawnHesbon,True,C0DEED,http://pbs.twimg.com/profile_images/1316240597901021184/HJFb62XS_normal.jpg,,1319930595548549121,0,False,Twitter for Android,False,0,economy

b'April 2020 The overall death rate from Covid 19 has been estimated at 0 66 rising sharply to 7 8 in people a',2020-10-24 09:15:51,,en,,,25144,33812,"biopolitics/biopolitica & film @thebookofvision production/produzione @luminous_arts, architecture/architettura http://robinmonotti.com",London/Roma,856590732907433985,2017-04-24 19:28:40,False,False,https://nulluslocussinegenio.com,57,4391,False,,1688,True,Robin Monotti Graziadei,,robinmonotti,True,F5F8FA,http://pbs.twimg.com/profile_images/1185749161230176258/LS6lqELA_normal.jpg,,1319930595611389953,0,False,Twitter for Android,False,0,economy

b'Nigerians oo',2020-10-24 09:15:52,,en,,,15,24,Just me. Trying to be better daily,,1166439464878653440,2019-08-27 19:57:14,False,False,,0,1,False,,28,True,Omoaka David Joseph,,OmoakaJoseph,False,F5F8FA,http://pbs.twimg.com/profile_images/1166439699138961408/wYmnh3zK_normal.jpg,,1319930598056775680,0,False,Twitter for Android,False,0,economy

b'To beat the COVID 19 pandemic the world needs more than breakthrough science And that s what we r',2020-10-24 09:15:53,,en,,,89522,115232,"Petrol Head. F1, Moto Gp, Wsbk, BSB etc.",#SlightOffCentreOfTheUniverse,2522916284,2014-05-25 15:19:25,False,False,,147,7507,False,,5710,False,gordon mettam,,GordonMercedes9,True,C0DEED,http://pbs.twimg.com/profile_images/470592584201433089/bWjJYpig_normal.jpeg,,1319930600757841920,0,False,Twitter Web App,False,0,economy

b'Karl Marx said Consciousness is a reflection of the political economy A person s thoughts tend to be shaped by hi',2020-10-24 09:15:54,,en,,,13174,2392,serially suspended|podcaster|creator|music enthusiast|afro chic|wakawaka|Media junkie| Tourism enthusiast| TOJ| media girl| Christian| Gunner,Zen,1306008916774584321,2020-09-15 23:17:59,False,False,https://uduak.disha.page/,0,227,False,,308,True,Uduak Ekpedeme,,theshortiesalon,False,F5F8FA,http://pbs.twimg.com/profile_images/1319709490934145024/KcRg8kGJ_normal.jpg,,1319930607674208256,0,False,Twitter for Android,False,0,economy

b'great to present at the conference today on COVID 19 and global palliative care Key messages from',2020-10-24 09:15:54,,en,,,1175,727,"Herbert Dunhill Professor Palliative Care & Rehabilitation; Director Centre for Global Health Palliative Care, Cicely Saunders Institute, King's College London",London,780784738176872448,2016-09-27 15:02:42,False,False,http://bit.ly/1PSqjAK,11,977,False,,299,False,RichardHarding,,RHardingCSI,False,000000,http://pbs.twimg.com/profile_images/986935451079643136/1nsuZcwk_normal.jpg,,1319930608236351488,0,False,Twitter for iPhone,False,0,economy

b'Yes desperate to do so but productivity is up Our economy is coming back',2020-10-24 09:15:55,,en,,,42582,26567,#MSU #matheducation #geoscience #JIRP #remotesensing #NASA #SKYLAB #SoftwareEngineer #2A #GOA #NRA #TRUMP2020 text 88022 #MAGA #KAG,"2020 Trump Lane, Trumptown, TX",16163914,2008-09-07 02:12:26,False,False,,3,2793,False,,3111,True,"KEEP AMERICA GREAT, TEXAN",,Mike_S_Sr,False,C0DEED,http://pbs.twimg.com/profile_images/1157893168429449216/PrzRQBwz_normal.jpg,,1319930611293970436,0,False,Twitter for Android,False,0,economy

b'SRO expands on Spa 24 Hours COVID 19 concerns Spa24h',2020-10-24 09:15:56,,en,,,2434,91068,"Your No.1 source for racing content, brought to you by the best experts in the industry.
Subscribe to Prime for a premium experience: https://t.co/WYdiJ1aS7b",Miami,36339032,2009-04-29 11:48:30,True,False,http://www.motorsport.com,2287,157253,False,,875,False,Motorsport.com,,Motorsport,True,000000,http://pbs.twimg.com/profile_images/876824549861601281/-mJ_Soxv_normal.jpg,,1319930614682931200,0,False,Twitter Web App,False,0,economy

b'Shopping Payback Scheme Starts BANGKOK Oct 24 TNA The Shop and Payback tax rebate sch',2020-10-24 09:15:56,,en,,,1124,19297,Bangkok Startpagina all the links that you need,,132427939,2010-04-13 06:08:32,False,False,http://bangkok.startpagina.nl,18,210,False,,202,False,bangkok startpagina,,bangkok_startp,False,211F14,http://pbs.twimg.com/profile_images/2630369071/4d8bf3e7d5f5ac2bcb50b89d651bc6d4_normal.png,,1319930615752511488,0,False,Twitter Web App,False,0,economy

b'Seriously this guy is on his last stand I guess he s going ride this Covid 19 thing out',2020-10-24 09:15:58,,en,,,14965,14608,"Jesus, Family, Beach,Live life one day at a time, Not Perfect but Forgiven,WAP,MAGA,Trump 2020, Truth, Mask don�t work and is not the new normal.",,1239170112852316161,2020-03-15 12:43:05,False,False,,0,2811,False,,4712,True,Jimi,,JimmyPh09047481,False,F5F8FA,http://pbs.twimg.com/profile_images/1239170613887021056/3aBOmYEp_normal.jpg,,1319930622647861248,0,False,Twitter for iPhone,False,0,economy

b'Wear your mask wash your hands vote BidenHarris US Coronavirus Daily Covid 19 cases will hit six digits soon e',2020-10-24 09:15:59,,en,,,24220,6592,"Licensed Clinical Mental Health Counselor working with children, families and schools. Believe in whatever makes you do the right thing.",Vermont,26258495,2009-03-24 15:35:56,False,False,,1,122,False,,296,False,Kristin Blanchette,,KBlanchette13,False,C6E2EE,http://pbs.twimg.com/profile_images/1306068895678291969/A1fD9MCG_normal.jpg,,1319930627114807297,0,False,Twitter for iPhone,False,0,economy

b'New blog featured on the pslhub NIH Director s Blog Study highlights need for continued care of COVID 19 surviv',2020-10-24 09:16:01,,en,,,2814,4780,Working together towards safer healthcare,"London, England",893121763533574144,2017-08-03 14:49:56,False,False,http://www.patientsafetylearning.org/,25,3905,False,,667,True,Patient Safety Learning,,ptsafetylearn,False,F5F8FA,http://pbs.twimg.com/profile_images/1046049564673953792/CzBOczSG_normal.jpg,,1319930635256012800,0,False,Buffer,False,0,economy

b'Your not giving us Update on the happening which is said to have Covid 19 palliatives',2020-10-24 09:16:02,,en,,,88,201,,Jos,3309787664,2015-08-08 15:36:31,False,False,,0,39,False,,96,True,Cosmas obiechina,,ObiechinaCosmas,False,C0DEED,http://pbs.twimg.com/profile_images/884131989179293697/jogKiYdc_normal.jpg,,1319930638980550657,0,False,Twitter for Android,False,0,economy

b'Luckily enough Most of those items were retrieved by the youths of Ango Beach Abule Osun where the Warehouse i',2020-10-24 09:16:05,,en,,,5932,3030,"A professional Onyenkuzi Igbo/translator, DRONE PILOT, a journalist, and a blogger...
 Let's keep building...","Lagos, Nigeria",895389933522890752,2017-08-09 21:02:50,False,False,,1,631,False,,1020,False,Drone Pilot,,Unigwechidalu,True,000000,http://pbs.twimg.com/profile_images/1314580421921865729/0hRbuRGe_normal.jpg,,1319930653018890241,0,False,Twitter for Android,False,0,economy

b'Today we celebrated the World Polio Day 2020 by conducting an immunization drive against polio in Mulimira Zone Bu',2020-10-24 09:16:05,,en,,,187,66,,"Kabira Club, Bukoto",1266055122465034241,2020-05-28 17:14:16,False,False,https://rotaryclubofbukoto.org/,1,134,False,,80,True,Rotary Club of Bukoto,,Rotary_Bukoto,False,F5F8FA,http://pbs.twimg.com/profile_images/1309898243929767936/2e3ZC1_d_normal.jpg,,1319930655027924992,0,False,Twitter for iPhone,False,0,economy

b'Coppola Partly that but partly the government setting up their not our fault excuse when trying to explain the economy',2020-10-24 09:16:07,,en,,,20460,14978,"Law and academia (business crime), travel, cats, food & drink, golf, triathlon, Irons, Fins, Penguins, most persistent Reply Guy on one timeline.",Various (except Covid-19 time),21476731,2009-02-21 11:03:47,False,False,,7,1185,False,,866,True,legalclaret (GSBOUT),,legalclaret,False,C0DEED,http://pbs.twimg.com/profile_images/1266113419159244808/8pDCOQBA_normal.jpg,,1319930659973025793,0,False,Twitter for iPad,False,0,economy

b'30B XRP circulating It can t get to 100 They can t let all those people get rich 30B XRP x 100 is 3T Amer',2020-10-24 09:16:09,,en,,,231,881,,,1253344141561430016,2020-04-23 15:25:28,False,False,,0,7,False,,42,True,notsure,,KonT45480776,False,F5F8FA,http://pbs.twimg.com/profile_images/1305129243433734145/uZKv8lek_normal.jpg,,1319930668885942272,0,False,Twitter for Android,False,0,economy

b'I suppose there must be a reason for this Some callous bitter logic that justifies this breathtaking example of s',2020-10-24 09:16:11,,en,"Place(_api=None, id='038247c1b5bb34c9', url='https://api.twitter.com/1.1/geo/id/038247c1b5bb34c9.json', place_type='city', name='Greenwich', full_name='Greenwich, London', country_code='GB', country='United Kingdom', bounding_box=BoundingBox(_api=None, type='Polygon', coordinates=[[[-0.033551, 51.436221], [-0.033551, 51.506788], [0.06353, 51.506788], [0.06353, 51.436221]]]), attributes={})",,31455,10503,"Data lawyer (@TaylorWessing), charity trustee (@Vagina_Museum). Primarily in search of cat pictures. Retweets either an endorsement or a sign of incredulity.","Greenwich, England",461118053,2012-01-11 13:29:51,False,False,https://ReasonsToReJoyce.blogspot.com/,12,472,False,,881,True,Jo Joyce,,sharpquillets,True,C0DEED,http://pbs.twimg.com/profile_images/1175783190545489923/GRG_Rwju_normal.jpg,,1319930677274566656,0,False,Twitter for iPhone,False,0,economy

b'They are thieves',2020-10-24 09:16:12,,en,,,1996,1697,Easy going. Don't yield to threats.,"Lagos, Nigeria",181295545,2010-08-21 20:46:35,False,False,,0,65,False,,118,True,Aris,,Arigea,False,C0DEED,http://pbs.twimg.com/profile_images/1088373329550036992/z5hPZc-p_normal.jpg,,1319930681556860929,0,False,Twitter for Android,False,0,economy

b'cork',2020-10-24 09:16:12,,en,,,4393,565,I write plays and operas and look like sexy gollum.,,1195427460105605122,2019-11-15 19:45:09,False,False,,0,131,False,,651,True,�adaoin O Donoghue,,DonoghueEadaoin,False,F5F8FA,http://pbs.twimg.com/profile_images/1218509721516290048/Fw52rzBw_normal.jpg,,1319930682496438272,0,False,Twitter Web App,False,0,economy

b'The are showing what is more important to Republicans',2020-10-24 09:16:13,,en,,,32103,113357,"GI nurse. private pilot and aircraft owner/builder, cyclist and grandpa","Seattle, WA",2977032169,2015-01-12 15:13:43,False,False,,5,443,False,,821,True,Louis Gallego,,louis_gallego,True,C0DEED,http://pbs.twimg.com/profile_images/756168455015899138/4ECRD86X_normal.jpg,,1319930686287966208,0,False,Twitter for Android,False,0,economy

b'Government suggests extended New Year break to cut COVID 19 risks The Japan Times',2020-10-24 09:16:14,,en,,,22900,1297,,__________________Sydney____,1209397873558704129,2019-12-24 08:58:24,False,False,,1,534,False,,432,True,____SwItCh____,,ScupperLips,False,F5F8FA,http://pbs.twimg.com/profile_images/1318107886984204290/U6ezCrrQ_normal.jpg,,1319930689974726656,0,False,Twitter for iPhone,False,0,economy

b'And yet your dumbass racist rapey president decided to dismantle OBAMA S pandemic taskforce out of',2020-10-24 09:16:18,,en,,,721,991,Back on Twitter and back to trolling MAGATs.,,1308476312223395840,2020-09-22 18:40:46,False,False,,0,9,False,,103,True,Virago Moshe,,AyanaSpellman,False,F5F8FA,http://pbs.twimg.com/profile_images/1308476522655887360/KnNi5BKz_normal.jpg,,1319930706139676672,0,False,Twitter for Android,False,0,economy

b'Covid 19 2 0',2020-10-24 09:16:19,,en,"Place(_api=None, id='1273b0ca0f5d5ce5', url='https://api.twitter.com/1.1/geo/id/1273b0ca0f5d5ce5.json', place_type='country', name='Lesotho', full_name='Lesotho', country_code='LS', country='Lesotho', bounding_box=BoundingBox(_api=None, type='Polygon', coordinates=[[[27.011209, -30.677219], [27.011209, -28.570575], [29.456828, -28.570575], [29.456828, -30.677219]]]), attributes={})",,94,12204,introvert | phlegmatic | Lipalo le masekana,"Phahameng, KTA, Berea, Lesotho",621040524,2012-06-28 12:57:10,False,False,,0,2423,False,,2409,False,~Ngoan'a Mabina~,,SirMatoba,True,1C0D1F,http://pbs.twimg.com/profile_images/1251905711593881600/hDZoRH01_normal.jpg,,1319930710694780929,0,False,Twitter for Android,False,0,economy
