text,created_at,geo,lang,place,coordinates,user.favourites_count,user.statuses_count,user.description,user.location,user.id,user.created_at,user.verified,user.following,user.url,user.listed_count,user.followers_count,user.default_profile_image,user.utc_offset,user.friends_count,user.default_profile,user.name,user.lang,user.screen_name,user.geo_enabled,user.profile_background_color,user.profile_image_url,user.time_zone,id,favorite_count,retweeted,source,favorited,retweet_count,label
b'Another covid 19 palliatives warehouse reportedly being burglarized and looted in Benin',2020-10-24 09:24:24,,en,,,103548,150380,A pr company in Nigeria. Get to know the things happening on Twitta Nigeria. email (info@naijapr.com),Nigeria,1901298962,2013-09-24 18:00:41,True,False,http://www.naijapr.com,228,325753,False,,205903,False,Naija,,Naija_PR,True,C0DEED,http://pbs.twimg.com/profile_images/774519924156928000/m2ExtZVj_normal.jpg,,1319932744588271617,0,False,Twitter for iPhone,False,0,quarantine
b'Omoo',2020-10-24 09:24:24,,en,,,14229,6219,Carpe Diem. Vibes only.  @ChelseaFC💜,"Lake of the Ozarks, MO",3121052389,2015-03-31 17:25:52,False,False,,0,510,False,,592,True,QD.,,ser_qd,False,C0DEED,http://pbs.twimg.com/profile_images/1288741844327772160/34rNng7T_normal.jpg,,1319932748048498688,0,False,Twitter for Android,False,0,quarantine
b'MFA This is a JOKE right of peopl',2020-10-24 09:24:27,,en,,,34226,9657,FHS Football Video Operations - Views are my own and not endorsed,"Fairborn, OH",13524882,2008-02-15 18:19:22,False,False,,4,945,False,,1587,False,FHS Football Ops.,,dbyrd000,False,000000,http://pbs.twimg.com/profile_images/677887102848110592/11PU7h9W_normal.jpg,,1319932758001668096,0,False,Twitter Web App,False,0,quarantine
b'They cry They Faint They shoot us',2020-10-24 09:24:27,,en,,,5370,5756,"Fun, interesting and a student of life, admirer of wonderful tweets to retweet!.. lover of football!.massive @chelsea fan!.. and hey, I follow back too😁",,241826657,2011-01-23 06:51:59,False,False,,0,231,False,,211,True,Collins 💭,,bakedonome,True,C0DEED,http://pbs.twimg.com/profile_images/1307971997910085632/hBPViws8_normal.jpg,,1319932758769229824,0,False,Twitter for iPhone,False,0,quarantine
b'130k amp growing daily lives lost plus putting your family your affordable healthcare inc pre existing condition c',2020-10-24 09:24:31,,en,,,241447,25906,Tax/poverty law prof/LLM/MBA/CPA @UNLVLaw All views& comments are solely my own Read my articles https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=334178,"Las Vegas, NV",1239505812,2013-03-03 18:18:43,False,False,http://law.unlv.edu/faculty/francine-lipman.html,87,2991,False,,182,False,Francine Lipman,,Narfnampil,True,000000,http://pbs.twimg.com/profile_images/591397828687056896/SSCSSI6m_normal.jpg,,1319932773692366848,0,False,Twitter for iPhone,False,0,quarantine
b'ty to my friends for dealing with how annoying I ve been throughout quarantine I m depressed and miss outside',2020-10-24 09:24:32,,en,,,67338,10780,💫 I'm into survival💫,a bog,1030340342,2012-12-23 10:53:31,False,False,https://ko-fi.com/bruja,0,35,False,,260,False,🕸🕷,,babybirch,False,C0DEED,http://pbs.twimg.com/profile_images/1316647147836637184/93RT06s5_normal.jpg,,1319932777999921154,0,False,Twitter Web App,False,0,quarantine
b'Covid 19 status as of October 24 2020 Time 14 54 Indian Standard Time Total Cases 7 814 682 1 014 Total',2020-10-24 09:24:32,,en,,,0,10250,"*Beep Boop! I am a bot*

Covid Tracker Bot for India

Experimental Project By: @GouravSutar",Heroku,1301406117474443264,2020-09-03 06:26:30,False,False,,0,16,False,,0,True,CovidIndiaBot,,CovidIndiaBot1,False,F5F8FA,http://pbs.twimg.com/profile_images/1303226706241572866/Siw_pXg7_normal.png,,1319932779157688322,0,False,,False,0,quarantine
b'From what I ve read this man kept covid 19 palliatives in his house and claimed he wanted to distribute them as hi',2020-10-24 09:24:33,,en,,,589,82105,Living life one day at a time|Grateful|Graced|,Canada in Jesus name 🇨🇦,577898203,2012-05-12 09:18:42,False,False,,1,817,False,,945,True,Taiwo 🇨🇦,,TundeTaiwo_,True,C0DEED,http://pbs.twimg.com/profile_images/1317910087218900993/EFYuDoun_normal.jpg,,1319932784429977602,0,False,Twitter for Android,False,0,quarantine
b'Devendra Fadnavis Bihar BJP in charge Tests Positive for Covid 19 Days Before Polls',2020-10-24 09:24:33,,en,,,5,2858,"Welcome to the Next Version of Online Newspaper News2o Pvt Ltd, your number online News source for Trending News.",,1305806500934246405,2020-09-15 09:52:09,False,False,http://www.news2o.com,0,0,False,,0,True,News2o.com,,OfficialNews2o,False,F5F8FA,http://pbs.twimg.com/profile_images/1305806988467560448/FM_EuaNb_normal.jpg,,1319932785461661696,0,False,News2o.com,False,0,quarantine
b'Daily Covid 19 cases will hit six digits soon expert warns',2020-10-24 09:24:34,,en,,,0,1449653,"American Consultants Rx is focused on helping the nations uninsured deal with the high cost of prescription drugs. -Charity,non profit,health care","Atlanta,GA",49404200,2009-06-21 19:35:30,False,False,http://www.2spendless.com,56,1391,False,,1873,False,Charles Myrick -CEO,,medicinehelp,False,0099B9,http://pbs.twimg.com/profile_images/665563257/Steiff-Teddy-Bear-Doctor-Fynn-Bear-with-Medical-Kit_0_0_W0BA_normal.jpg,,1319932788636868613,0,False,WordPress.com,False,0,quarantine
b'AstraZeneca Johnson amp Johnson to proceed with COVID 19 vaccine Trials in the US',2020-10-24 09:24:34,,en,,,4,198456,,,65910734,2009-08-15 14:50:14,False,False,http://www.menafn.com,92,1656,False,,15,False,MENAFN Business,,MENAFN,False,0B3857,http://pbs.twimg.com/profile_images/463576265459392512/xxyWMMps_normal.jpeg,,1319932788410179584,0,False,dlvr.it,False,0,quarantine
b'Looting someone s hard earned investment Is wrong on all levels Is packing Generators Motorcycles Refrigerator',2020-10-24 09:24:36,,en,,,15820,10185,"Follow on IG: https://t.co/RPofEjIfWW for Yummy cakes, Dessert & sweet treats, Delicious Meals that taste like home, small chops & General Catering Services","Kaduna, Nigeria",246870223,2011-02-03 16:49:19,False,False,http://wa.me/2348032074322,1,4981,False,,4934,True,Sirkay Kitchen (Kaduna🐊 Baker) 🍰🎂,,SirKayKitchen,False,C0DEED,http://pbs.twimg.com/profile_images/1319165212461858817/gJ6CJ7QS_normal.jpg,,1319932797042216963,0,False,Twitter for Android,False,0,quarantine
b'Establishing Sustainable Smart Cities in the COVID 19 Era and Beyond presented by Dr Eesa Al Bastaki and I organ',2020-10-24 09:24:37,,en,,,206,1513,"* President, University of Dubai
* Former CEO, ICT Fund
* Retired Faculty, UAEU
* Honorary Chair, IEEE UAE
* Chair, Emirates Science Club","Dubai, UAE",49073665,2009-06-20 18:18:47,False,False,http://www.bastaki.net/,13,2830,False,,1319,True,Eesa Bastaki,,ebastaki,True,C0DEED,http://pbs.twimg.com/profile_images/2073522411/_12F5206-Edit_F-1_normal.jpg,,1319932800808738816,0,False,Instagram,False,0,quarantine
b'What a stupid wee prick',2020-10-24 09:24:38,,en,,,17939,110776,,Glasgow,338366890,2011-07-19 13:40:02,False,False,,12,439,False,,934,True,David (wear a 😷),,DKeith0904,True,C0DEED,http://pbs.twimg.com/profile_images/1286214507589664769/KigV-fx__normal.jpg,,1319932803983822848,0,False,TweetDeck,False,0,quarantine
b'Hasn t Hargraves goot Covid yet Shit that stuffed up my Saturday night',2020-10-24 09:24:38,,en,,,6548,22431,,,964002307175170049,2018-02-15 05:03:55,False,False,,3,410,False,,924,True,Andy B,,AndyBopinion,True,F5F8FA,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1319932806122749954,0,False,Twitter for Android,False,0,quarantine
b'Fauci says it might be time to mandate masks as Covid 19 surges across US',2020-10-24 09:24:42,,en,,,7596,2871,"The woods are lovely, dark and deep, But I have promises to keep, And miles to go before I sleep, And miles to go before I sleep.","North Lakhimpur, India",2336193997,2014-02-10 06:17:26,False,False,,1,146,False,,573,False,suraj mili🕉,,suraj_mili,True,000000,http://pbs.twimg.com/profile_images/1248141791380926464/7PFzlI0H_normal.jpg,,1319932823550177280,0,False,IFTTT,False,0,quarantine
b'The government at all levels Federal State and Local has totally failed Nigeria and Nigerians Hoarding Covid 19 p',2020-10-24 09:24:44,,en,,,1192,17449,"Nigerian/Kenyan. Jesus Breed. Budding Writer. Editor. Encourager.  Human. #MUFC #GGMU 
RTs aren't necessarily endorsements.","Lagos, Nigeria",91507870,2009-11-21 05:11:13,False,False,http://www.kokodavids.org,24,1147,False,,1219,False,Koko Ekpo-Davids,,kokodavids,True,709397,http://pbs.twimg.com/profile_images/1264975299911000065/LUIdKuHw_normal.jpg,,1319932828281425920,0,False,Twitter for Android,False,0,quarantine
b'More in case you missed it opening up Pandora s box in',2020-10-24 09:24:44,,en,,,2151,5898,PhD Epidemiologist 📚 MPH Biostatistician || Health science trailblazer 🚀 | Disease/health governed by thermodynamics ♨️ | Niacin (w/flush) eradicates #COVID19,Immortality 🦋,1307879831330316288,2020-09-21 03:10:33,False,False,https://gofile.io/d/h1tdFb,0,215,False,,476,True,Dr. Mitya Kats,,3NTHALPY,False,F5F8FA,http://pbs.twimg.com/profile_images/1313296474743148544/iOGMFSsz_normal.jpg,,1319932831620005889,0,False,Twitter for iPhone,False,0,quarantine
b'Covid 19 relief materials food and non food items has reached almost all the states within the country The',2020-10-24 09:24:47,,en,,,4161,4205,"Muslim.

ABU Zaria.

Community Development Officer.

Founder Toro Youth Solidarity Forum.

27th December🎂.



SA Students Matters and Scholarship To Hon. UML.","Bauchi, Nigeria",1273333931312656388,2020-06-17 19:17:58,False,False,,0,991,False,,914,True,Mubarak Suleiman,,MubarakToro,False,F5F8FA,http://pbs.twimg.com/profile_images/1298034800444551173/RXBOjAT2_normal.jpg,,1319932842395185152,0,False,Twitter for Android,False,0,quarantine
b'This is a big lie This video was posted by channels on the 21st day of may 2020 Can you pls stop this A lot thi',2020-10-24 09:24:49,,en,,,261,214,Still under construction 🚧                             Man Utd any day 🧣,Lagos,317097862,2011-06-14 12:45:50,False,False,,0,23,False,,125,True,Emmanuel Abang,,flynuel,False,C0DEED,http://pbs.twimg.com/profile_images/1291590349249486848/8AjAy81m_normal.jpg,,1319932852788670464,0,False,Twitter for iPhone,False,0,quarantine
b'Amen',2020-10-24 09:24:50,,en,,,20,11,Football and politics,,1319535047045763072,2020-10-23 07:05:33,False,False,,0,3,False,,391,True,Solomon Lucent,,LucentSolomon,False,F5F8FA,http://pbs.twimg.com/profile_images/1319536151414407168/nW_3HX9j_normal.jpg,,1319932853115850753,0,False,Twitter for Android,False,0,quarantine
b'Lol that s definitely NOT covid 19 palliative which I was CLEARLY referring to',2020-10-24 09:24:50,,en,,,15098,14378,"Setting my own standards, and being satisfied with it! Being Christlike is the goal!",Lagos ,995593842446528512,2018-05-13 09:17:24,False,False,,1,1533,False,,1329,True,A Beautiful Girl! 🔱ˢᵀ,,mzibifaka,False,F5F8FA,http://pbs.twimg.com/profile_images/1319589076882903041/GwBowXSc_normal.jpg,,1319932855376596997,0,False,Twitter for Android,False,0,quarantine
b'This whole COVID 19 situation is mad nothing that is being decided adds up Everything is so controversial amp contr',2020-10-24 09:24:50,,en,,,2246,4914,UKG DJ/Radio Host. Sidewinder Ents/Team T.R.U.E/Garage Nation. Music is my religion. Bookings: info@dj-mattc.co.uk Lifelong Man United fan,,213443374,2010-11-08 23:06:36,False,False,http://www.dj-mattc.co.uk,11,949,False,,1103,False,DJ MattC UKG,,DjMattCUKG,True,C0DEED,http://pbs.twimg.com/profile_images/1272901983129788417/xnH02gOl_normal.jpg,,1319932855514968065,0,False,Twitter for iPhone,False,0,quarantine
b'And yet he is still giving freebie on TFL left right and centre and constantly blackmailing the government for mor',2020-10-24 09:24:50,,en,,,963,906,Thatcherite Tory.,"LLareggub, South Wales.",1297186183190065153,2020-08-22 14:58:34,False,False,,1,3050,False,,2789,True,Lord Nibbler.,,Prof_Umbongo,False,F5F8FA,http://pbs.twimg.com/profile_images/1313791540196712458/Dy2x-UpB_normal.jpg,,1319932855502426113,0,False,Twitter Web App,False,0,quarantine
b'SRO expands on Spa 24 Hours COVID 19 concerns',2020-10-24 09:24:51,,en,,,8664,485628,"EAT, SLEEP, BREATHE Motorsport | Writer of RX content | #WorldRX | #F1 | GET IN TOUCH 📩 samodienmj@gmail.com | #KeepFightingMichael #JB17Forever #AH19",The WORLD of MOTORSPORT,486720661,2012-02-08 15:58:10,False,False,http://slipstreamsa.blogspot.com,200,5045,False,,1135,False,Junaid #JB17,,JunaidSamodien_,True,B2DFDA,http://pbs.twimg.com/profile_images/1096506178295742468/0VsKclin_normal.jpg,,1319932860028125184,0,False,Twitter Web App,False,0,quarantine
b'Bliar Still not letting illegals n terrorists have his houses for free Encouraged them to keep plebs distracted',2020-10-24 09:24:53,,en,,,5078,36062,"Suffered fools quietly for too long ! Grumpy old git !
Heed the warning as easily riled bites FIRST THEN asks WHY ?",On Earth !,1257902898,2013-03-10 20:43:23,False,False,,2,543,False,,983,True,david olner,,DavidOlner,False,C0DEED,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1319932865816166400,0,False,Twitter for Android,False,0,quarantine
b'This is enlightening',2020-10-24 09:24:54,,en,,,2673,2434,𝚂𝚎𝚛𝚒𝚊𝚕 𝚎𝚗𝚝𝚎𝚛𝚙𝚛𝚎𝚗𝚞𝚎𝚛/ 𝙲𝚑𝚒𝚗𝚎𝚜𝚎 𝚃𝚛𝚊𝚗𝚜𝚕𝚊𝚝𝚘𝚛/Y𝗼𝐮𝐭𝐮𝐛𝐞𝚛/Ⓘ ⓈⒺⓁⓁ ⒽⒺⒶⒹⓉⒾⒺⓈ,Nigeria,1174398546524672000,2019-09-18 19:03:36,False,False,https://youtu.be/vYHvtoOw_II,0,272,False,,165,True,Moments with Tomisin,,Tomisin_oj,True,F5F8FA,http://pbs.twimg.com/profile_images/1312322781867118592/WamaRvNe_normal.jpg,,1319932870002081799,0,False,Twitter for iPhone,False,0,quarantine
b'This is not news to anyone grounded in reality',2020-10-24 09:24:58,,en,,,102741,48059,"Pro Brexit. Centre Sensible Politics. #AllianceForDemocracyAndFreedom #KBF #NoMasks

Lists, Straw man arguments & FBPE= Blocked.",UK,1019148469288820738,2018-07-17 09:15:04,False,False,,1,2877,False,,1535,False,Keith 🇬🇧,,LonsdaleKeith,False,000000,http://pbs.twimg.com/profile_images/1250350265196138498/zA-CSl9z_normal.jpg,,1319932888926834689,0,False,Twitter for Android,False,0,quarantine
b'My question is directed to the Minister of Justice Legal and Parliamentary Affairs COVID 19 regu',2020-10-24 09:24:58,,en,,,10427,85470,"We believe in more engagement between decision-makers and citizens

Also follow @opencouncilhre @OpenCouncilMSV @OpenCounMRA",Zimbabwe,4156551377,2015-11-10 12:59:17,False,False,http://openparly.com,144,171739,False,,3655,False,Open Parly ZW,,OpenParlyZw,True,000000,http://pbs.twimg.com/profile_images/894481497578758145/yWvDY7Bd_normal.jpg,,1319932888855547910,0,False,Twitter Web App,False,0,quarantine
b'Someone is definitely snitching',2020-10-24 09:24:59,,en,"Place(_api=None, id='01eddd9d0dbec2c8', url='https://api.twitter.com/1.1/geo/id/01eddd9d0dbec2c8.json', place_type='city', name='Ikeja', full_name='Ikeja, Nigeria', country_code='NG', country='Nigeria', bounding_box=BoundingBox(_api=None, type='Polygon', coordinates=[[[3.198942, 6.482676], [3.198942, 6.698546], [3.43719, 6.698546], [3.43719, 6.482676]]]), attributes={})",,382,124781,@travel_delicacy | Happy soul | Telecoms | Tech | Finance,"Ikeja, Lagos",1452697045,2013-05-23 22:34:18,False,False,http://www.travelanddelicacy.com,3,2089,False,,2082,True,Zamir Tesfaye,,ZamirLX,True,C0DEED,http://pbs.twimg.com/profile_images/1214191152103997445/48rhXmBi_normal.jpg,,1319932893230211072,0,False,Twitter for iPhone,False,0,quarantine
b'AY please noted the are not hungry ones they discovered what that belongs to them',2020-10-24 09:24:59,,en,,,554,228,,"Akwa Ibom, Nigeria",1196784168207863808,2019-11-19 13:36:22,False,False,,0,78,False,,354,True,Francis Jnr.,,FrancisJnr19,False,F5F8FA,http://pbs.twimg.com/profile_images/1299027699323854852/Z0tC4aig_normal.jpg,,1319932893473480704,0,False,Twitter for Android,False,0,quarantine
b'I along with many are struggling to connect Covid 19 and not allowed to buy certain goods Where is the science Ar',2020-10-24 09:24:59,,en,,,2309,2653,Duh! I dunno,"Wales, United Kingdom",1854056462,2013-09-11 11:19:31,False,False,,1,28,False,,136,True,Harley Bach,,HarleybachBach,False,C0DEED,http://pbs.twimg.com/profile_images/722822568898596864/w2Pc2ENl_normal.jpg,,1319932893708288000,0,False,Twitter for iPhone,False,0,quarantine
b'Bad Government',2020-10-24 09:25:01,,en,,,70,8,Rich nd rugged,,1319324863161683968,2020-10-22 17:09:14,False,False,,0,10,False,,86,True,Adisa òwó,,AdisaOwo,False,F5F8FA,http://pbs.twimg.com/profile_images/1319325237742362625/eHxXaGEB_normal.jpg,,1319932899911716864,0,False,Twitter Web App,False,0,quarantine
b'God loves everyone in the world But Democrats J Biden family loves Chinese Communist party of Xi group t',2020-10-24 09:25:01,,en,,,2,330,"Thanks God for everyday, everything, everybody we meet.",,1255919841439092743,2020-04-30 18:00:24,False,False,,0,0,False,,4,True,Michael,,Michael32957419,False,F5F8FA,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1319932900989673473,0,False,Twitter for iPad,False,0,quarantine
b'twt and we stuck in quarantine',2020-10-24 09:25:01,,en,,,45722,28876,tae #형 + #용 ↔,*:･ﾟ✧ she/her,795573778818269184,2016-11-07 10:29:04,False,False,,47,6603,False,,1230,False,icy⁷ exams + unf 📌,,taesiesm,False,000000,http://pbs.twimg.com/profile_images/1318108875757813766/gefKGipB_normal.jpg,,1319932901207601152,0,False,Twitter for iPhone,False,0,quarantine
b'Total COVID 19 tests performed in Saudi Arabia 7615539 344 157 cases of those 0 today 5 264 deaths of those 0 today',2020-10-24 09:25:01,,en,,,32,55168,Timely updates on COVID-19 data.,,1238957626756661248,2020-03-14 22:38:17,False,False,http://github.com/igorecarrasco/covidbot,15,1175,False,,303,True,COVIDBot,,COVID19_bot,False,F5F8FA,http://pbs.twimg.com/profile_images/1239187645080764416/QvNU8sJu_normal.jpg,,1319932903187415041,0,False,COVID19_bot_,False,0,quarantine
